id,name,code,user_type_id/id,chart_template_id/id,tag_ids/id,reconcile
account_snc_base_21925,Clientes - empreendimentos conjuntos,21925,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_21926,Clientes - outras partes relacionadas,21926,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2198,Outros clientes,2198,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2212,Fornecedores - empresa-mãe,2212,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2213,Fornecedores - empresas subsidiárias,2213,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2214,Fornecedores - empresas associadas,2214,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2215,Fornecedores - empreendimentos conjuntos,2215,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2216,Fornecedores - outras partes relacionadas,2216,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2221,Fornecedores gerais,2221,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2222,Fornecedores - empresa-mãe,2222,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2223,Fornecedores - empresas subsidiárias,2223,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2224,Fornecedores - empresas associadas,2224,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2225,Fornecedores - empreendimentos conjuntos,2225,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2226,Fornecedores - outras partes relacionadas,2226,account.data_account_type_payable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,True
account_snc_base_2112,Clientes - empresa-mãe,2112,account.data_account_type_receivable,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00301,True
account_snc_base_23711,Corrente,23711,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00306,False
account_snc_base_23712,Não Corrente,23712,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00306,False
account_snc_base_23721,Corrente,23721,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00306,False
account_snc_base_23722,Não Corrente,23722,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00306,False
account_snc_base_23911,Aos órgãos sociais,23911,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_23912,Ao pessoal,23912,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_239211,Corrente,239211,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_239212,Não Corrente,239212,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_239221,Corrente,239221,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_239222,Não Corrente,239222,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_2411,Pagamento por conta,2411,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,False
account_snc_base_2412,Pagamento especial por conta,2412,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,False
account_snc_base_2413,Derrama,2413,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,False
account_snc_base_2414,Retenções na fonte efetuadas por terceiros,2414,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,False
account_snc_base_2415,Imposto estimado,2415,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,False
account_snc_base_2416,Imposto apuramento,2416,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,False
account_snc_base_2417,Imposto a pagar,2417,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,True
account_snc_base_2418,Imposto a recuperar,2418,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00305,True
account_snc_base_25211,Corrente,25211,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00320,ptplus.tag_cfc_a00325",False
account_snc_base_25212,Não Corrente,25212,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00320,ptplus.tag_cfc_a00325",False
account_snc_base_25311,Corrente,25311,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_25312,Não Corrente,25312,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_25321,Corrente,25321,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_25322,Não Corrente,25322,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2541,Corrente,2541,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2542,Não Corrente,2542,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2581,Corrente,2581,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2582,Não Corrente,2582,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_261,Acionistas c/ subscrição,261,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00321,False
account_snc_base_262,Quotas não liberadas,262,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_263,Adiantamentos por conta de lucros,263,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00306,False
account_snc_base_264,Resultados atribuídos,264,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_265,Lucros disponíveis,265,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2661,Corrente,2661,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2662,Não Corrente,2662,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2681,Corrente,2681,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2682,Não Corrente,2682,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_2691,Acionistas c/ subscrição,2691,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2692,Quotas não liberadas,2692,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2693,Adiantamentos por conta de lucros,2693,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2694,Resultados atribuídos,2694,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2695,Lucros disponíveis,2695,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_26961,Corrente,26961,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_26962,Não Corrente,26962,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_26981,Corrente,26981,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_26982,Não Corrente,26982,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_273,Benefícios pós-emprego,273,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_2741,Ativos por impostos diferidos,2741,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_2742,Passivos por impostos diferidos,2742,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_2751,Corrente,2751,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00306,False
account_snc_base_2752,Não Corrente,2752,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00306,False
account_snc_base_279131,Corrente,279131,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_279132,Não Corrente,279132,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_27921,Devedores por acréscimos de rendimentos,27921,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_27931,Ativos por impostos diferidos,27931,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_279811,Outros devedores,279811,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_279812,Outros credores,279812,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_279821,Outros devedores,279821,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_279822,Outros credores,279822,account.data_account_type_non_current_liabilities,ptplus.account_chart_template_snc_base,,False
account_snc_base_295,Matérias ambientais,295,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_296,Contratos onerosos,296,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_297,Reestruturação,297,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_298,Outras provisões,298,account.data_account_type_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_3121,Matérias-primas,3121,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3122,Matérias subsidiárias,3122,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3123,Embalagens,3123,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3124,Materiais diversos,3124,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3131,Consumíveis,3131,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3132,Produção,3132,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3171,Mercadorias,3171,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31721,Matérias-primas,31721,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31722,Matérias subsidiárias,31722,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31723,Embalagens,31723,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31724,Materiais diversos,31724,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31731,Consumíveis,31731,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31732,Produção,31732,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3181,Mercadorias,3181,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31821,Matérias-primas,31821,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31822,Matérias subsidiárias,31822,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31823,Embalagens,31823,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31824,Materiais diversos,31824,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31831,Consumíveis,31831,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_31832,Produção,31832,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3291,Mercadorias em armazém,3291,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3295,Mercadorias em trânsito,3295,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3296,Mercadorias em poder de terceiros,3296,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3391,Matérias-primas,3391,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3392,Matérias subsidiárias,3392,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3393,Embalagens,3393,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3394,Materiais diversos,3394,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3395,Matérias em trânsito,3395,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3396,"Outras Matérias-primas,subsidiárias e de consumo",3396,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_341,Produtos acabados,341,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_342,Produtos intermédios,342,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3461,Produtos acabados,3461,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3462,Produtos intermédios,3462,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_34911,Produtos acabados,34911,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_34912,Produtos intermédios,34912,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_34961,Produtos acabados,34961,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_34962,Produtos intermédios,34962,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_35911,Subprodutos,35911,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_35912,"Desperdícios, resíduos e refugos",35912,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3598,"Outros subprodutos,desperdícios, resíduos e refugos",3598,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_361,Produtos e trabalhos em curso,361,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3691,Produtos e trabalhos em curso,3691,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3711,Animais,3711,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3712,Plantas,3712,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3721,Animais,3721,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3722,Plantas,3722,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3781,Consumíveis,3781,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3782,De produção,3782,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3791,Consumíveis,3791,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3792,De produção,3792,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,,False
account_snc_base_3821,Mercadorias em armazém,3821,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3825,Mercadorias em trânsito,3825,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3826,Mercadorias em poder de terceiros,3826,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3831,Matérias-primas,3831,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3832,Matérias subsidiárias,3832,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3833,Embalagens,3833,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3834,Materiais diversos,3834,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3835,Matérias em trânsito,3835,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3841,Produtos acabados,3841,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3842,Produtos intermédios,3842,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3851,Subprodutos,3851,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3852,"Desperdícios, resíduos e refugos",3852,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_38711,Animais,38711,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_38712,Plantas,38712,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_38721,Animais,38721,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_38722,Plantas,38722,account.data_account_type_direct_costs,ptplus.account_chart_template_snc_base,,False
account_snc_base_3921,Matérias-primas,3921,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3922,Matérias subsidiárias,3922,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3923,Embalagens,3923,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3924,Materiais diversos,3924,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3931,Consumíveis,3931,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_3932,Produção,3932,account.data_account_type_liquidity,ptplus.account_chart_template_snc_base,ptplus.tag_cfc_a00302,False
account_snc_base_41111,Participação de capital,41111,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_41112,Goodwill,41112,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_4112,Participações de capital - outros métodos,4112,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_4113,Empréstimos concedidos,4113,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_41211,Participação de capital,41211,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_41212,Goodwill,41212,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_4122,Participações de capital - outros métodos,4122,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_4123,Empréstimos concedidos,4123,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_41311,Participação de capital,41311,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_41312,Goodwill,41312,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_4132,Participações de capital - outros métodos,4132,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_4133,Empréstimos concedidos,4133,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00324,ptplus.tag_cfc_a00329",False
account_snc_base_4151,Detidos até à maturidade,4151,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_41581,Fundo Compensação de Trabalho,41581,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00310,ptplus.tag_cfc_a00314",False
account_snc_base_419111,Participação de capital,419111,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_419112,Goodwill,419112,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41912,Participações de capital - outros métodos,41912,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41913,Empréstimos concedidos,41913,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41914,Outros investimentos financeiros,41914,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_419211,Participação de capital,419211,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_419212,Goodwill,419212,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41922,Participações de capital - outros métodos,41922,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41923,Empréstimos concedidos,41923,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41924,Outros investimentos financeiros,41924,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_419311,Participação de capital,419311,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_419312,Goodwill,419312,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41932,Participações de capital - outros métodos,41932,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41933,Empréstimos concedidos,41933,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41934,Outros investimentos financeiros,41934,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41941,Participações de capital,41941,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41943,Empréstimos concedidos,41943,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41944,Outros investimentos financeiros,41944,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41951,Detidos até à maturidade,41951,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_41952,Outros,41952,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_421,Terrenos e recursos naturais,421,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00308,ptplus.tag_cfc_a00312",False
account_snc_base_422,Edifícios e outras construções,422,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00308,ptplus.tag_cfc_a00312",False
account_snc_base_426,Outras propriedades de investimento,426,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00311,ptplus.tag_cfc_a00315",False
account_snc_base_4281,Terrenos e recursos naturais,4281,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4282,Edifícios e outras construções,4282,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4286,Outras propriedades de investimento,4286,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4291,Terrenos e recursos naturais,4291,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4292,Edifícios e outras construções,4292,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4296,Outras propriedades de investimento,4296,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_431,Terrenos e recursos naturais,431,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00308,ptplus.tag_cfc_a00312",False
account_snc_base_432,Edifícios e outras construções,432,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00308,ptplus.tag_cfc_a00312",False
account_snc_base_433,Equipamento básico,433,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00308,ptplus.tag_cfc_a00312",False
account_snc_base_4381,Terrenos e recursos naturais,4381,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4382,Edifícios e outras construções,4382,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4383,Equipamento básico,4383,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4384,Equipamento de transporte,4384,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4385,Equipamento administrativo,4385,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4386,Equipamentos biológicos,4386,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4387,Outros ativos fixos tangíveis,4387,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4391,Terrenos e recursos naturais,4391,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4392,Edifícios e outras construções,4392,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4393,Equipamento básico,4393,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4394,Equipamento de transporte,4394,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4395,Equipamento administrativo,4395,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4396,Equipamentos biológicos,4396,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_4397,Outros ativos fixos tangíveis,4397,account.data_account_type_fixed_assets,ptplus.account_chart_template_snc_base,,False
account_snc_base_441,Goodwill,441,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00309,ptplus.tag_cfc_a00313",False
account_snc_base_442,Projetos de desenvolvimento,442,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,"ptplus.tag_cfc_a00309,ptplus.tag_cfc_a00313",False
account_snc_base_4481,Goodwill,4481,account.data_account_type_non_current_assets,ptplus.account_chart_template_snc_base,,False
